OrderID,Date,CustomerID,Product,Quantity,UnitPrice,TotalAmount,Region,SalesRep,PaymentMethod
ORD03781,2023-03-21,CUST3761,Smartwatch,5,1228,6140,West,Frank,Cash
ORD03782,2023-09-15,CUST1220,Headphones,1,474,474,West,David,Credit Card
ORD03783,2023-03-28,CUST1158,Tablet,5,1487,7435,West,Charlie,UPI
ORD03784,2023-07-02,CUST7048,Tablet,4,246,984,South,Grace,Debit Card
ORD03785,2023-09-26,CUST2017,Smartphone,9,1968,17712,South,Grace,Credit Card
ORD03786,2023-08-13,CUST5335,Laptop,3,1386,4158,South,Eve,Cash
ORD03787,2023-08-14,CUST1264,Laptop,3,1210,3630,East,Charlie,UPI
ORD03788,2023-06-12,CUST3662,Monitor,10,622,6220,East,Eve,UPI
ORD03789,2023-11-02,CUST3421,Tablet,5,1742,8710,West,Alice,UPI
ORD03790,2023-10-28,CUST8039,Smartwatch,5,1729,8645,North,David,Bank Transfer
ORD03791,2023-11-02,CUST3683,Smartphone,8,552,4416,South,Hannah,Bank Transfer
ORD03792,2023-12-30,CUST6067,Monitor,9,1900,17100,North,Hannah,Bank Transfer
ORD03793,2023-02-24,CUST6910,Monitor,5,109,545,North,Alice,UPI
ORD03794,2023-05-20,CUST7765,Laptop,10,1412,14120,North,Frank,Credit Card
ORD03795,2023-10-26,CUST9459,Tablet,9,989,8901,East,Bob,Cash
ORD03796,2023-08-28,CUST5564,Mouse,1,1463,1463,South,Eve,Cash
ORD03797,2023-12-30,CUST3055,Laptop,8,909,7272,West,Bob,Cash
ORD03798,2023-10-31,CUST3197,Laptop,5,1022,5110,South,Charlie,Bank Transfer
ORD03799,2023-10-29,CUST1465,Smartphone,4,1503,6012,West,David,Credit Card
ORD03800,2023-03-18,CUST7502,Headphones,9,1103,9927,West,Frank,UPI
ORD03801,2023-10-21,CUST5803,Smartwatch,2,467,934,South,Alice,UPI
ORD03802,2023-09-17,CUST4996,Headphones,10,1072,10720,West,Eve,Bank Transfer
ORD03803,2023-02-02,CUST2667,Tablet,4,770,3080,North,Charlie,UPI
ORD03804,2023-10-04,CUST4805,Mouse,3,922,2766,East,Eve,Debit Card
ORD03805,2023-06-25,CUST9144,Tablet,8,193,1544,South,Alice,Bank Transfer
ORD03806,2023-05-15,CUST5952,Laptop,3,556,1668,North,Hannah,UPI
ORD03807,2023-05-18,CUST4681,Headphones,6,629,3774,East,Bob,Cash
ORD03808,2023-10-06,CUST8269,Smartphone,5,883,4415,North,Bob,Credit Card
ORD03809,2023-09-11,CUST9016,Smartwatch,5,1054,5270,West,David,Cash
ORD03810,2023-07-02,CUST2553,Keyboard,1,199,199,North,Frank,Credit Card
ORD03811,2023-01-27,CUST9020,Headphones,8,1494,11952,North,Charlie,Bank Transfer
ORD03812,2023-10-01,CUST1859,Laptop,4,636,2544,South,Eve,Credit Card
ORD03813,2023-11-12,CUST4337,Monitor,5,894,4470,North,Eve,UPI
ORD03814,2023-10-12,CUST9410,Keyboard,8,1534,12272,West,Frank,Credit Card
ORD03815,2023-05-18,CUST7324,Mouse,3,1152,3456,West,Eve,Cash
ORD03816,2023-06-21,CUST7499,Smartwatch,1,1502,1502,North,Charlie,UPI
ORD03817,2023-09-09,CUST1163,Laptop,3,530,1590,West,Charlie,UPI
ORD03818,2023-09-26,CUST4024,Keyboard,5,961,4805,South,Hannah,Debit Card
ORD03819,2023-03-02,CUST7325,Headphones,1,737,737,West,Grace,Debit Card
ORD03820,2023-01-14,CUST8169,Headphones,7,1730,12110,North,David,UPI
ORD03821,2023-01-16,CUST2710,Mouse,4,586,2344,West,David,Credit Card
ORD03822,2023-06-28,CUST8411,Tablet,6,1276,7656,East,Alice,UPI
ORD03823,2023-07-09,CUST1622,Smartphone,2,411,822,North,Hannah,Debit Card
ORD03824,2023-01-11,CUST9203,Headphones,5,1430,7150,North,Bob,Bank Transfer
ORD03825,2023-02-16,CUST7790,Laptop,8,1896,15168,South,David,Debit Card
ORD03826,2023-08-02,CUST6143,Monitor,3,496,1488,East,Grace,UPI
ORD03827,2023-08-20,CUST9062,Headphones,4,1673,6692,North,David,Credit Card
ORD03828,2023-07-18,CUST1292,Tablet,3,931,2793,North,Frank,Credit Card
ORD03829,2023-01-04,CUST5505,Mouse,4,683,2732,West,Bob,Cash
ORD03830,2023-08-31,CUST6814,Laptop,5,1862,9310,West,Alice,Bank Transfer
ORD03831,2023-04-11,CUST3840,Smartphone,8,1003,8024,South,Bob,Cash
ORD03832,2023-05-11,CUST3709,Headphones,7,1944,13608,East,Frank,Cash
ORD03833,2023-07-14,CUST7832,Mouse,3,209,627,West,Charlie,Credit Card
ORD03834,2023-06-01,CUST9754,Smartwatch,3,1550,4650,North,Grace,Credit Card
ORD03835,2023-11-27,CUST4169,Monitor,1,677,677,North,Frank,Bank Transfer
ORD03836,2023-04-01,CUST8528,Monitor,6,1228,7368,North,Hannah,Credit Card
ORD03837,2023-12-31,CUST9999,Smartphone,9,881,7929,North,Frank,Credit Card
ORD03838,2023-04-03,CUST5123,Headphones,4,1127,4508,North,Charlie,Credit Card
ORD03839,2023-11-06,CUST9805,Smartwatch,10,1435,14350,East,Hannah,Bank Transfer
ORD03840,2023-12-19,CUST7448,Keyboard,7,1842,12894,West,Charlie,Credit Card
ORD03841,2023-09-29,CUST1998,Smartwatch,6,1367,8202,South,Bob,Bank Transfer
ORD03842,2023-10-31,CUST7525,Smartwatch,6,1769,10614,North,Bob,UPI
ORD03843,2023-03-30,CUST2878,Headphones,8,1180,9440,South,David,Cash
ORD03844,2023-11-09,CUST5504,Headphones,2,1468,2936,South,Hannah,Cash
ORD03845,2023-07-17,CUST6332,Headphones,4,245,980,North,Eve,Debit Card
ORD03846,2023-04-17,CUST9805,Monitor,2,1951,3902,East,David,Bank Transfer
ORD03847,2023-08-03,CUST7509,Monitor,6,366,2196,West,Frank,Debit Card
ORD03848,2023-09-03,CUST6962,Smartwatch,3,1076,3228,East,Grace,UPI
ORD03849,2023-03-01,CUST3624,Laptop,9,1218,10962,East,Eve,Bank Transfer
ORD03850,2023-08-30,CUST8755,Smartwatch,10,178,1780,West,Eve,UPI
ORD03851,2023-10-16,CUST5678,Smartphone,4,768,3072,North,Alice,Cash
ORD03852,2023-01-01,CUST8364,Smartwatch,2,372,744,North,Frank,Credit Card
ORD03853,2023-09-12,CUST1541,Laptop,3,900,2700,South,Alice,UPI
ORD03854,2023-03-14,CUST6035,Smartwatch,9,1668,15012,East,Bob,Debit Card
ORD03855,2023-07-22,CUST1725,Keyboard,10,1293,12930,North,Bob,Cash
ORD03856,2023-04-09,CUST1762,Smartphone,2,1731,3462,North,Hannah,Credit Card
ORD03857,2023-07-30,CUST4112,Tablet,8,543,4344,South,Alice,UPI
ORD03858,2023-04-17,CUST3223,Smartphone,8,860,6880,South,Charlie,Credit Card
ORD03859,2023-01-02,CUST5975,Laptop,5,409,2045,East,Alice,UPI
ORD03860,2023-05-15,CUST9689,Smartphone,10,938,9380,South,Charlie,Bank Transfer
ORD03861,2023-10-27,CUST1042,Headphones,7,1868,13076,West,Alice,UPI
ORD03862,2023-06-09,CUST8525,Keyboard,5,405,2025,East,Bob,Credit Card
ORD03863,2023-05-14,CUST8890,Smartwatch,6,1096,6576,East,Charlie,UPI
ORD03864,2023-11-04,CUST8843,Smartwatch,2,1673,3346,West,Hannah,Cash
ORD03865,2023-07-03,CUST3593,Headphones,4,1759,7036,South,Hannah,Debit Card
ORD03866,2023-01-26,CUST5845,Mouse,2,499,998,West,Charlie,Credit Card
ORD03867,2023-12-31,CUST9315,Smartwatch,1,1395,1395,East,Alice,UPI
ORD03868,2023-11-04,CUST9264,Smartwatch,9,1617,14553,West,Hannah,Cash
ORD03869,2023-02-15,CUST7419,Smartwatch,7,569,3983,North,David,Cash
ORD03870,2023-01-09,CUST1194,Monitor,7,988,6916,North,David,UPI
ORD03871,2023-12-23,CUST8216,Laptop,3,226,678,North,Hannah,Cash
ORD03872,2023-04-23,CUST2407,Mouse,1,325,325,North,Hannah,Debit Card
ORD03873,2023-06-27,CUST5741,Smartphone,10,1505,15050,West,Charlie,Cash
ORD03874,2023-01-25,CUST5434,Smartwatch,3,1788,5364,North,Bob,Debit Card
ORD03875,2023-09-24,CUST5888,Headphones,5,970,4850,West,Eve,Bank Transfer
ORD03876,2023-06-08,CUST9802,Smartwatch,5,1052,5260,East,David,Cash
ORD03877,2023-12-07,CUST1775,Laptop,8,1116,8928,South,Grace,Debit Card
ORD03878,2023-06-09,CUST2135,Laptop,4,804,3216,East,Alice,Bank Transfer
ORD03879,2023-07-22,CUST3090,Mouse,9,1637,14733,East,Hannah,Debit Card
ORD03880,2023-04-22,CUST4016,Smartphone,8,1813,14504,South,Hannah,Credit Card
ORD03881,2023-06-11,CUST3687,Keyboard,10,1975,19750,North,David,Credit Card
ORD03882,2023-12-24,CUST6813,Tablet,1,1074,1074,East,Frank,Debit Card
ORD03883,2023-03-16,CUST2349,Tablet,8,1526,12208,South,Frank,Cash
ORD03884,2023-09-26,CUST6214,Smartwatch,8,548,4384,South,Bob,Credit Card
ORD03885,2023-06-13,CUST4808,Mouse,3,1184,3552,South,Hannah,Credit Card
ORD03886,2023-03-09,CUST3549,Smartwatch,1,980,980,East,Eve,UPI
ORD03887,2023-01-11,CUST8147,Headphones,2,1665,3330,North,Eve,Debit Card
ORD03888,2023-01-03,CUST9441,Monitor,1,1688,1688,North,Alice,Debit Card
ORD03889,2023-02-16,CUST2224,Headphones,10,212,2120,North,Alice,Cash
ORD03890,2023-11-16,CUST7336,Smartwatch,8,1867,14936,South,Alice,UPI
ORD03891,2023-11-04,CUST3510,Monitor,10,948,9480,North,Eve,UPI
ORD03892,2023-04-05,CUST8150,Keyboard,3,1509,4527,South,Frank,Bank Transfer
ORD03893,2023-09-06,CUST2148,Smartwatch,3,1106,3318,North,Alice,UPI
ORD03894,2023-09-11,CUST9866,Smartwatch,2,1210,2420,West,Charlie,Cash
ORD03895,2023-11-17,CUST6983,Smartphone,2,197,394,South,Grace,Debit Card
ORD03896,2023-03-20,CUST4048,Tablet,5,1269,6345,South,David,Bank Transfer
ORD03897,2023-09-30,CUST5389,Smartphone,5,112,560,East,Eve,Bank Transfer
ORD03898,2023-08-05,CUST7996,Keyboard,6,1404,8424,East,David,Bank Transfer
ORD03899,2023-01-12,CUST3792,Mouse,3,769,2307,South,Hannah,Bank Transfer
ORD03900,2023-10-16,CUST2393,Headphones,7,724,5068,East,Grace,Bank Transfer
ORD03901,2023-10-16,CUST7462,Headphones,6,1667,10002,North,Frank,Debit Card
ORD03902,2023-09-15,CUST3803,Smartphone,5,1511,7555,South,Bob,UPI
ORD03903,2023-11-02,CUST3092,Monitor,5,1535,7675,West,Hannah,Cash
ORD03904,2023-01-17,CUST5927,Monitor,10,449,4490,North,Charlie,Debit Card
ORD03905,2023-12-01,CUST1240,Mouse,6,1933,11598,West,Eve,Credit Card
ORD03906,2023-02-23,CUST1986,Monitor,4,1325,5300,West,Charlie,Credit Card
ORD03907,2023-06-10,CUST9979,Monitor,9,1777,15993,South,Grace,Cash
ORD03908,2023-08-19,CUST7417,Laptop,10,1293,12930,West,Grace,Credit Card
ORD03909,2023-09-20,CUST7873,Keyboard,2,390,780,West,Alice,UPI
ORD03910,2023-08-11,CUST4722,Laptop,2,1093,2186,North,Hannah,Debit Card
ORD03911,2023-12-08,CUST4371,Monitor,3,948,2844,South,Frank,Bank Transfer
ORD03912,2023-11-28,CUST3846,Smartwatch,6,1818,10908,North,Bob,UPI
ORD03913,2023-03-02,CUST2715,Keyboard,1,1267,1267,West,Grace,Debit Card
ORD03914,2023-08-13,CUST2183,Keyboard,4,152,608,North,Charlie,Credit Card
ORD03915,2023-03-12,CUST1896,Smartwatch,3,489,1467,North,Frank,Credit Card
ORD03916,2023-05-22,CUST2249,Smartwatch,10,1916,19160,South,Grace,Bank Transfer
ORD03917,2023-05-11,CUST4817,Keyboard,3,1182,3546,North,Frank,Debit Card
ORD03918,2023-09-01,CUST2958,Smartphone,8,1234,9872,South,Frank,Cash
ORD03919,2023-12-22,CUST8381,Tablet,4,228,912,North,Frank,Debit Card
ORD03920,2023-06-14,CUST4531,Smartwatch,4,859,3436,West,Bob,Credit Card
ORD03921,2023-05-28,CUST3409,Headphones,6,980,5880,South,Eve,Credit Card
ORD03922,2023-03-25,CUST3572,Tablet,3,1030,3090,East,Alice,Bank Transfer
ORD03923,2023-05-01,CUST8165,Mouse,1,650,650,West,Alice,Cash
ORD03924,2023-11-14,CUST4434,Headphones,10,572,5720,South,Frank,Cash
ORD03925,2023-04-18,CUST2125,Laptop,10,385,3850,West,Alice,Credit Card
ORD03926,2023-02-19,CUST4466,Mouse,5,1435,7175,South,David,Cash
ORD03927,2023-12-24,CUST9035,Keyboard,9,626,5634,South,Bob,UPI
ORD03928,2023-12-22,CUST1309,Headphones,6,1048,6288,West,Frank,Debit Card
ORD03929,2023-03-08,CUST1507,Laptop,3,1928,5784,West,Alice,Bank Transfer
ORD03930,2023-07-28,CUST9275,Smartphone,10,508,5080,North,Frank,Debit Card
ORD03931,2023-11-15,CUST4925,Mouse,8,1180,9440,West,Bob,Bank Transfer
ORD03932,2023-01-30,CUST2682,Tablet,1,1549,1549,West,Eve,Debit Card
ORD03933,2023-03-22,CUST7924,Tablet,8,714,5712,East,David,UPI
ORD03934,2023-01-08,CUST4561,Smartwatch,7,1931,13517,East,Hannah,UPI
ORD03935,2023-04-28,CUST7528,Monitor,6,1735,10410,West,Eve,Cash
ORD03936,2023-07-31,CUST7458,Laptop,10,1539,15390,North,Bob,Credit Card
ORD03937,2023-05-07,CUST8726,Tablet,6,158,948,North,Alice,Debit Card
ORD03938,2023-12-14,CUST3348,Mouse,9,1698,15282,West,Alice,Debit Card
ORD03939,2023-07-20,CUST9561,Headphones,8,663,5304,North,Frank,Credit Card
ORD03940,2023-09-02,CUST1543,Smartphone,7,1826,12782,West,David,UPI
ORD03941,2023-01-09,CUST2655,Smartwatch,3,631,1893,West,Bob,Credit Card
ORD03942,2023-12-06,CUST9235,Tablet,5,215,1075,South,Hannah,UPI
ORD03943,2023-04-26,CUST8291,Laptop,2,1148,2296,East,David,Credit Card
ORD03944,2023-01-28,CUST1964,Mouse,1,1469,1469,West,Frank,UPI
ORD03945,2023-04-27,CUST6023,Keyboard,7,398,2786,South,Grace,Cash
ORD03946,2023-05-30,CUST8768,Headphones,3,1911,5733,South,Grace,Cash
ORD03947,2023-11-17,CUST4569,Laptop,9,1303,11727,North,Grace,Bank Transfer
ORD03948,2023-02-11,CUST7760,Headphones,4,1915,7660,North,Bob,Cash
ORD03949,2023-11-22,CUST4868,Keyboard,6,1497,8982,West,Grace,UPI
ORD03950,2023-07-05,CUST4948,Headphones,1,1719,1719,North,Charlie,Credit Card
ORD03951,2023-06-13,CUST8207,Smartwatch,1,1679,1679,South,Hannah,Debit Card
ORD03952,2023-01-23,CUST1658,Smartphone,5,745,3725,East,Hannah,UPI
ORD03953,2023-04-15,CUST7474,Smartwatch,1,1482,1482,West,David,Bank Transfer
ORD03954,2023-03-21,CUST8111,Monitor,4,710,2840,East,Hannah,Credit Card
ORD03955,2023-02-19,CUST8009,Headphones,4,1422,5688,West,David,Cash
ORD03956,2023-12-26,CUST2570,Tablet,8,1472,11776,West,Alice,Cash
ORD03957,2023-04-12,CUST1984,Smartphone,8,1304,10432,North,Hannah,Credit Card
ORD03958,2023-01-24,CUST9701,Smartphone,7,1811,12677,West,Bob,Cash
ORD03959,2023-12-14,CUST1638,Tablet,2,827,1654,North,Frank,Debit Card
ORD03960,2023-01-30,CUST7379,Mouse,9,1481,13329,South,Charlie,Cash
ORD03961,2023-09-18,CUST8571,Smartwatch,8,1672,13376,North,Hannah,UPI
ORD03962,2023-11-20,CUST9279,Smartwatch,5,571,2855,North,Eve,UPI
ORD03963,2023-06-06,CUST5650,Smartphone,3,1187,3561,South,David,Debit Card
ORD03964,2023-02-28,CUST4561,Smartwatch,2,965,1930,North,Alice,UPI
ORD03965,2023-01-16,CUST9046,Mouse,6,356,2136,North,Eve,Bank Transfer
ORD03966,2023-02-15,CUST7870,Mouse,5,1003,5015,East,Hannah,Cash
ORD03967,2023-08-12,CUST6458,Smartphone,5,1390,6950,West,Alice,Credit Card
ORD03968,2023-10-17,CUST7489,Smartphone,8,235,1880,West,Frank,UPI
ORD03969,2023-06-09,CUST5733,Keyboard,8,482,3856,South,Charlie,Credit Card
ORD03970,2023-09-30,CUST3584,Smartwatch,1,1259,1259,North,Bob,Credit Card
ORD03971,2023-01-25,CUST1141,Laptop,9,504,4536,East,Hannah,Cash
ORD03972,2023-04-26,CUST4397,Keyboard,10,1938,19380,North,Bob,Cash
ORD03973,2023-01-04,CUST9308,Smartphone,1,572,572,East,David,Cash
ORD03974,2023-02-10,CUST4321,Headphones,6,1774,10644,East,Hannah,Credit Card
ORD03975,2023-12-20,CUST6096,Keyboard,4,1765,7060,East,Hannah,Debit Card
ORD03976,2023-09-14,CUST6965,Tablet,4,1555,6220,West,Alice,Debit Card
ORD03977,2023-09-19,CUST8234,Monitor,3,253,759,South,Eve,Cash
ORD03978,2023-01-31,CUST3435,Tablet,1,1183,1183,East,David,Credit Card
ORD03979,2023-03-31,CUST3892,Mouse,9,387,3483,North,Eve,UPI
ORD03980,2023-04-11,CUST7628,Smartwatch,4,748,2992,West,Eve,Cash
ORD03981,2023-03-30,CUST6747,Mouse,5,1417,7085,West,Hannah,Credit Card
ORD03982,2023-02-23,CUST3521,Headphones,5,1353,6765,West,Grace,Cash
ORD03983,2023-05-26,CUST7594,Keyboard,1,406,406,West,Charlie,Credit Card
ORD03984,2023-10-02,CUST3887,Smartphone,6,778,4668,West,David,UPI
ORD03985,2023-01-12,CUST4417,Smartphone,6,1285,7710,West,David,UPI
ORD03986,2023-10-17,CUST9400,Tablet,9,1161,10449,West,Frank,UPI
ORD03987,2023-04-12,CUST8874,Headphones,4,243,972,West,Frank,Cash
ORD03988,2023-06-20,CUST7164,Mouse,10,1049,10490,East,Eve,Debit Card
ORD03989,2023-10-10,CUST9762,Smartphone,7,858,6006,West,Frank,Credit Card
ORD03990,2023-05-30,CUST6906,Tablet,5,1679,8395,East,Charlie,Cash
ORD03991,2023-06-07,CUST2229,Smartwatch,5,998,4990,South,Alice,UPI
ORD03992,2023-05-20,CUST7417,Tablet,9,1354,12186,West,Hannah,Debit Card
ORD03993,2023-05-18,CUST9830,Smartphone,4,232,928,West,Grace,Debit Card
ORD03994,2023-06-22,CUST4620,Mouse,7,1218,8526,West,Frank,UPI
ORD03995,2023-01-12,CUST7254,Keyboard,2,614,1228,North,Bob,Debit Card
ORD03996,2023-01-02,CUST1710,Headphones,3,1917,5751,South,Grace,UPI
ORD03997,2023-05-02,CUST1988,Smartphone,7,758,5306,North,Hannah,Cash
ORD03998,2023-08-05,CUST2120,Tablet,7,1024,7168,East,Frank,UPI
ORD03999,2023-08-21,CUST8191,Smartwatch,3,1306,3918,South,Hannah,UPI
ORD04000,2023-04-24,CUST4523,Laptop,2,211,422,East,Charlie,Credit Card
ORD04001,2023-04-29,CUST5650,Smartwatch,7,1915,13405,East,Hannah,Bank Transfer
ORD04002,2023-04-26,CUST6439,Smartphone,5,1359,6795,East,Hannah,Credit Card
ORD04003,2023-08-08,CUST2308,Keyboard,8,725,5800,East,Hannah,Credit Card
ORD04004,2023-08-12,CUST7523,Monitor,7,1857,12999,North,Eve,Credit Card
ORD04005,2023-12-04,CUST8500,Smartphone,8,1625,13000,East,Hannah,UPI
ORD04006,2023-10-10,CUST3371,Smartwatch,9,1062,9558,South,Hannah,Credit Card
ORD04007,2023-04-11,CUST5580,Mouse,1,635,635,West,Frank,Cash
ORD04008,2023-03-05,CUST1203,Monitor,3,1262,3786,South,Alice,Credit Card
ORD04009,2023-05-21,CUST4954,Smartwatch,6,1207,7242,West,Hannah,Bank Transfer
ORD04010,2023-04-30,CUST9501,Keyboard,2,1760,3520,North,Hannah,Bank Transfer
ORD04011,2023-03-03,CUST1072,Smartphone,4,1143,4572,West,Eve,Bank Transfer
ORD04012,2023-04-14,CUST4965,Tablet,1,1627,1627,East,Charlie,Debit Card
ORD04013,2023-11-23,CUST6420,Laptop,5,1088,5440,North,Charlie,UPI
ORD04014,2023-11-07,CUST4899,Keyboard,6,869,5214,West,Grace,Bank Transfer
ORD04015,2023-01-17,CUST4258,Mouse,5,165,825,South,Frank,Debit Card
ORD04016,2023-08-11,CUST8290,Headphones,8,912,7296,East,Hannah,UPI
ORD04017,2023-05-26,CUST9006,Keyboard,4,408,1632,North,Bob,UPI
ORD04018,2023-08-17,CUST5113,Smartphone,4,153,612,West,Grace,Credit Card
ORD04019,2023-01-13,CUST8968,Mouse,2,837,1674,West,Grace,UPI
ORD04020,2023-06-26,CUST1974,Smartphone,8,1779,14232,North,Bob,Cash
ORD04021,2023-03-15,CUST2618,Keyboard,1,265,265,South,Alice,Credit Card
ORD04022,2023-11-11,CUST4907,Tablet,4,784,3136,North,David,Debit Card
ORD04023,2023-08-21,CUST2667,Tablet,5,1343,6715,East,David,Credit Card
ORD04024,2023-09-10,CUST5975,Smartphone,8,131,1048,North,Eve,Cash
ORD04025,2023-05-21,CUST5957,Laptop,7,1802,12614,North,Frank,Debit Card
ORD04026,2023-01-28,CUST4619,Laptop,7,469,3283,South,Alice,Credit Card
ORD04027,2023-06-21,CUST1131,Monitor,5,1009,5045,North,Grace,Debit Card
ORD04028,2023-05-22,CUST1402,Mouse,6,348,2088,West,Eve,Bank Transfer
ORD04029,2023-09-06,CUST1373,Smartwatch,4,1121,4484,North,David,Credit Card
ORD04030,2023-04-20,CUST1371,Smartphone,8,1460,11680,North,Frank,UPI
ORD04031,2023-07-10,CUST4965,Mouse,9,1254,11286,North,Frank,Debit Card
ORD04032,2023-03-05,CUST3670,Monitor,9,893,8037,East,Frank,UPI
ORD04033,2023-11-06,CUST5606,Smartwatch,2,386,772,South,Alice,Credit Card
ORD04034,2023-08-16,CUST4836,Mouse,4,1730,6920,South,David,Bank Transfer
ORD04035,2023-05-30,CUST2257,Tablet,7,685,4795,East,Eve,Credit Card
ORD04036,2023-12-08,CUST6330,Keyboard,6,519,3114,East,Alice,UPI
ORD04037,2023-02-09,CUST1914,Tablet,7,1615,11305,North,Eve,Debit Card
ORD04038,2023-09-20,CUST1220,Keyboard,7,1435,10045,East,Frank,Bank Transfer
ORD04039,2023-08-01,CUST9287,Keyboard,1,1272,1272,East,Grace,Credit Card
ORD04040,2023-01-22,CUST8101,Monitor,3,508,1524,North,Charlie,UPI
ORD04041,2023-01-12,CUST9320,Smartwatch,3,1890,5670,East,Frank,UPI
ORD04042,2023-07-02,CUST7562,Tablet,8,404,3232,East,Frank,UPI
ORD04043,2023-10-02,CUST3021,Headphones,8,518,4144,East,Alice,Credit Card
ORD04044,2023-03-03,CUST6274,Keyboard,6,214,1284,North,Grace,Debit Card
ORD04045,2023-03-20,CUST2727,Monitor,9,1117,10053,North,David,Bank Transfer
ORD04046,2023-03-17,CUST5485,Smartphone,8,1041,8328,North,Grace,UPI
ORD04047,2023-01-24,CUST8419,Monitor,5,1038,5190,West,Bob,Bank Transfer
ORD04048,2023-12-26,CUST6187,Keyboard,8,733,5864,East,Grace,Bank Transfer
ORD04049,2023-10-27,CUST2060,Tablet,10,1378,13780,West,Grace,Debit Card
ORD04050,2023-11-25,CUST1708,Laptop,7,685,4795,South,Frank,Cash
ORD04051,2023-07-24,CUST1442,Tablet,6,1114,6684,North,Charlie,UPI
ORD04052,2023-02-26,CUST4509,Monitor,9,1227,11043,South,Eve,Cash
ORD04053,2023-06-23,CUST4732,Keyboard,4,1664,6656,East,David,Bank Transfer
ORD04054,2023-12-29,CUST9355,Smartphone,8,1697,13576,East,Charlie,Debit Card
ORD04055,2023-12-30,CUST2947,Smartwatch,8,1202,9616,South,Charlie,Credit Card
ORD04056,2023-01-29,CUST4034,Headphones,7,892,6244,South,Grace,Credit Card
ORD04057,2023-09-22,CUST7709,Smartphone,7,163,1141,North,Grace,UPI
ORD04058,2023-04-26,CUST2025,Monitor,2,866,1732,South,Hannah,Bank Transfer
ORD04059,2023-10-17,CUST4184,Headphones,3,1452,4356,North,Frank,UPI
ORD04060,2023-04-01,CUST2444,Smartwatch,3,1170,3510,South,David,Credit Card
ORD04061,2023-02-04,CUST3713,Smartphone,7,1296,9072,West,Bob,UPI
ORD04062,2023-05-16,CUST6425,Smartwatch,8,1464,11712,West,David,Cash
ORD04063,2023-01-28,CUST2545,Monitor,4,1063,4252,West,Bob,Credit Card
ORD04064,2023-04-03,CUST4261,Headphones,6,1049,6294,East,Eve,Bank Transfer
ORD04065,2023-05-22,CUST3721,Mouse,5,1719,8595,West,Frank,Debit Card
ORD04066,2023-04-03,CUST1180,Mouse,2,205,410,West,Grace,Bank Transfer
ORD04067,2023-09-28,CUST3301,Smartphone,5,1312,6560,West,Hannah,UPI
ORD04068,2023-01-03,CUST9391,Laptop,1,773,773,East,Alice,Credit Card
ORD04069,2023-04-29,CUST8553,Headphones,3,689,2067,North,Alice,Cash
ORD04070,2023-03-18,CUST9321,Mouse,4,1028,4112,North,David,Bank Transfer
ORD04071,2023-05-09,CUST5453,Tablet,5,1320,6600,North,Grace,Debit Card
ORD04072,2023-03-13,CUST3194,Monitor,9,292,2628,South,David,Cash
ORD04073,2023-07-07,CUST1102,Keyboard,1,295,295,East,Frank,Debit Card
ORD04074,2023-05-06,CUST6735,Headphones,2,1378,2756,East,Bob,Bank Transfer
ORD04075,2023-01-28,CUST4485,Headphones,10,1392,13920,North,David,Debit Card
ORD04076,2023-06-23,CUST4159,Smartwatch,9,767,6903,East,Alice,Cash
ORD04077,2023-09-12,CUST2698,Monitor,9,1759,15831,East,Charlie,UPI
ORD04078,2023-10-23,CUST8220,Smartwatch,10,1297,12970,South,Frank,UPI
ORD04079,2023-12-26,CUST1789,Smartphone,8,1405,11240,South,Eve,UPI
ORD04080,2023-10-27,CUST1258,Smartphone,1,1960,1960,South,Grace,Bank Transfer
ORD04081,2023-09-24,CUST9028,Laptop,9,1519,13671,East,Grace,UPI
ORD04082,2023-06-25,CUST2785,Tablet,7,1349,9443,West,Frank,Debit Card
ORD04083,2023-09-23,CUST7256,Tablet,5,1900,9500,North,Bob,Debit Card
ORD04084,2023-06-21,CUST4662,Monitor,4,847,3388,South,Frank,Cash
ORD04085,2023-06-14,CUST8168,Headphones,2,1363,2726,West,Alice,Credit Card
ORD04086,2023-02-12,CUST9543,Laptop,10,168,1680,East,Frank,Debit Card
ORD04087,2023-08-05,CUST9685,Smartwatch,5,383,1915,West,Bob,UPI
ORD04088,2023-11-12,CUST4806,Monitor,9,576,5184,East,David,Cash
ORD04089,2023-06-12,CUST8250,Headphones,7,407,2849,South,Alice,UPI
ORD04090,2023-11-21,CUST5511,Smartwatch,8,610,4880,East,David,Credit Card
ORD04091,2023-11-22,CUST4861,Monitor,9,311,2799,West,Bob,Bank Transfer
ORD04092,2023-10-14,CUST2728,Tablet,5,561,2805,South,Eve,UPI
ORD04093,2023-09-19,CUST1477,Monitor,7,635,4445,West,David,Bank Transfer
ORD04094,2023-08-19,CUST5670,Smartphone,3,104,312,East,Frank,Cash
ORD04095,2023-11-18,CUST6424,Monitor,1,1119,1119,West,Hannah,UPI
ORD04096,2023-06-25,CUST1967,Smartphone,9,1021,9189,West,Hannah,Credit Card
ORD04097,2023-01-26,CUST5907,Monitor,6,178,1068,West,Hannah,UPI
ORD04098,2023-01-02,CUST2307,Smartwatch,2,260,520,North,Bob,Credit Card
ORD04099,2023-09-08,CUST4930,Keyboard,3,1195,3585,East,Charlie,Credit Card
ORD04100,2023-04-07,CUST8407,Tablet,3,274,822,East,David,Credit Card
